BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
CS783_c00001_NODE_1_...cluster047	c00583_NODE_58..	NODE_583_length_51434_cov_1.654238	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster055	c00834_NODE_83..	NODE_834_length_40143_cov_1.488530	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster058	c00988_NODE_98..	NODE_988_length_35720_cov_5.318518	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster059	c00998_NODE_99..	NODE_998_length_35390_cov_6.470862	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster069	c01698_NODE_16..	NODE_1698_length_24247_cov_1.443491	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster071	c01867_NODE_18..	NODE_1867_length_22433_cov_5.260109	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster076	c02141_NODE_21..	NODE_2141_length_19984_cov_1.831697	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster077	c02147_NODE_21..	NODE_2147_length_19924_cov_1.300702	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster080	c02322_NODE_23..	NODE_2322_length_18655_cov_5.181455	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster081	c02425_NODE_24..	NODE_2425_length_18066_cov_2.187747	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster084	c02512_NODE_25..	NODE_2512_length_17594_cov_1.390164	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster089	c02758_NODE_27..	NODE_2758_length_16207_cov_1.594216	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster097	c03299_NODE_32..	NODE_3299_length_13990_cov_1.322297	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster098	c03309_NODE_33..	NODE_3309_length_13949_cov_1.595717	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster103	c03853_NODE_38..	NODE_3853_length_12435_cov_2.337179	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster104	c03947_NODE_39..	NODE_3947_length_12223_cov_1.164931	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster105	c04067_NODE_40..	NODE_4067_length_11882_cov_2.020587	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster106	c04099_NODE_40..	NODE_4099_length_11802_cov_2.320086	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster113	c04434_NODE_44..	NODE_4434_length_11023_cov_2.274413	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster119	c05146_NODE_51..	NODE_5146_length_9720_cov_1.877098	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster120	c05517_NODE_55..	NODE_5517_length_9203_cov_1.071728	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster121	c05548_NODE_55..	NODE_5548_length_9161_cov_1.650653	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster124	c05685_NODE_56..	NODE_5685_length_8983_cov_1.825768	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster126	c05893_NODE_58..	NODE_5893_length_8710_cov_1.087266	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster127	c05913_NODE_59..	NODE_5913_length_8682_cov_1.781064	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster133	c06163_NODE_61..	NODE_6163_length_8378_cov_2.191734	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster139	c07251_NODE_72..	NODE_7251_length_7394_cov_1.225403	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster145	c07962_NODE_79..	NODE_7962_length_6891_cov_2.068894	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster147	c08474_NODE_84..	NODE_8474_length_6553_cov_2.498133	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster154	c09398_NODE_93..	NODE_9398_length_6061_cov_0.901416	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster157	c10150_NODE_10..	NODE_10150_length_5722_cov_1.116354	t1pks	PKSI		
CS783_c00001_NODE_1_...cluster160	c11775_NODE_11..	NODE_11775_length_5143_cov_0.934011	t1pks	PKSI		
